PARENT_MOLREGNO	CHEMBL_ID	SYNONYMS	DEVELOPMENT_PHASE	RESEARCH_CODES	APPLICANTS	USAN_STEM	USAN_STEM_DEFINITION	USAN_STEM_SUBSTEM	USAN_YEAR	FIRST_APPROVAL	ATC_CODE	ATC_CODE_DESCRIPTION	INDICATION_CLASS	SC_PATENT	DRUG_TYPE	RULE_OF_FIVE	FIRST_IN_CLASS	CHIRALITY	PRODRUG	ORAL	PARENTERAL	TOPICAL	BLACK_BOX	AVAILABILITY_TYPE	WITHDRAWN_YEAR	WITHDRAWN_COUNTRY	WITHDRAWN_REASON	CANONICAL_SMILES
399873	CHEMBL237500	"Linagliptin (FDA, INN, USAN);"	4	BI-1356-BS; BS-1356-BS; BI-1356	Boehringer Ingelheim Pharmaceuticals Inc; Boehringer Ingelheim	#NAME?	dipeptidyl aminopeptidase-IV inhibitors	#NAME?	2009	2011	A10BH05	"A10BH05 [ALIMENTARY TRACT AND METABOLISM: DRUGS USED IN DIABETES: BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS: Dipeptidyl peptidase 4 (DPP-4) inhibitors]"		US-6303661-B1	Natural Product-derived	Y	N	Single Stereoisomer	N	Y	N	N	N	Prescription-only				CC#CCn1c(nc2N(C)C(=O)N(Cc3nc(C)c4ccccc4n3)C(=O)c12)N5CCC[C@@H](N)C5
779705	CHEMBL1355821	"Temefos (INN, USAN);"	0	27165		-fo-	phosphoro-derivatives	-fo-	1974				Ectoparasiticide (veterinary)		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
585527	CHEMBL584852	"Buquinolate (INN, USAN);"	0	GNF-Pf-1188; EU-1093					1965				Coccidiostat (for poultry)		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CCOC(=O)c1cnc2cc(OCC(C)C)c(OCC(C)C)cc2c1O
1119564	CHEMBL1740513	"Isaxonine (INN, MI);"	4												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Withdrawn	1984	France	Hepatotoxicity	CC(C)Nc1ncccn1
231943	CHEMBL343569	Trepipam (INN); Trepipam Maleate (USAN);	0	SCH-12679					1979				Sedative-Hypnotic		Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				COc1cc2CCN(C)CC(c3ccccc3)c2cc1OC
214408	CHEMBL334491	"Budipine (INN, MI);"	0			#NAME?	phenylpyridine vasodilators (nifedipine type)	#NAME?			N04BX03	N04BX03 [NERVOUS SYSTEM: ANTI-PARKINSON DRUGS: DOPAMINERGIC AGENTS: Other dopaminergic agents]			Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CC(C)(C)N1CCC(CC1)(c2ccccc2)c3ccccc3
333157	CHEMBL177	"Amikacin Sulfate (FDA, JAN, USAN, USP); Amikacin (BAN, INN, USP);"	4	BB-K8	"Apothecon Inc Div Bristol Myers Squibb; Igi Laboratories Inc; Hospira Worldwide, Inc; Teva Pharmaceuticals Usa; Abbott Laboratories Hosp Products Div; Fresenius Kabi Usa Llc; Sagent Pharmaceuticals Inc; Hospira Inc; West-Ward Pharmaceuticals International Ltd; Emcure Pharmaceuticals Ltd"	#NAME?	antibiotics obtained from Streptomyces kanamyceticus (related to kanamycin)	#NAME?	1973	1981	J01GB06; S01AA21; D06AX12	J01GB06 [ANTIINFECTIVES FOR SYSTEMIC USE: ANTIBACTERIALS FOR SYSTEMIC USE: AMINOGLYCOSIDE ANTIBACTERIALS: Other aminoglycosides]; S01AA21 [SENSORY ORGANS: OPHTHALMOLOGICALS: ANTIINFECTIVES: Antibiotics]; D06AX12 [DERMATOLOGICALS: ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE: ANTIBIOTICS FOR TOPICAL USE: Other antibiotics for topical use]	Antibacterial		Natural Product-derived	N	N	Single Stereoisomer	N	N	Y	N	Y	Prescription-only				NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O
671041	CHEMBL1197091	"Halofuginone Hydrobromide (USAN); Halofuginone (BAN, INN);"	2	RU-19110					1981				Antiprotozoal		Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				OC1CCCNC1CC(=O)CN2C=Nc3cc(Br)c(Cl)cc3C2=O
592303	CHEMBL605525	DP-001	2	2MD											Natural Product-derived	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				C[C@@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C(=C)[C@H](O)C3)\CCC[C@]12C
739376	CHEMBL1315492	"Altrenogest (BAN, INN, USAN);"	0	RU-2267; A-35957					1981				Progestin (veterinary)		Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC=C
863857	CHEMBL1439973	"Chlorobutanol (INN, JAN, NF); Chlorbutol (BAN);"	4								A04AD54; A04AD04	A04AD54 [ALIMENTARY TRACT AND METABOLISM: ANTIEMETICS AND ANTINAUSEANTS: ANTIEMETICS AND ANTINAUSEANTS: Other antiemetics]; A04AD04 [ALIMENTARY TRACT AND METABOLISM: ANTIEMETICS AND ANTINAUSEANTS: ANTIEMETICS AND ANTINAUSEANTS: Other antiemetics]	Pharmaceutic Aid (antimicrobial agent)		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CC(C)(O)C(Cl)(Cl)Cl
865845	CHEMBL1441961	"Sofalcone (INN, JAN, MI);"	0												Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				CC(=CCOc1ccc(\C=C\C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1)C
1376044	CHEMBL2103774	"Tibolone (BAN, INN, USAN);"	4	ORG OD 14		-bol-; -olone	anabolic steroids; steroids (not prednisolone derivatives)	-bol-; -olone	1969		G03CX01	G03CX01 [GENITO URINARY SYSTEM AND SEX HORMONES: SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM: ESTROGENS: Other estrogens]	Menopausal Symptoms Suppressant		Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				C[C@@H]1CC2=C(CCC(=O)C2)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@H]13
1449134	CHEMBL2218861	"Quinagolide (BAN, INN);"	2								G02CB04	G02CB04 [GENITO URINARY SYSTEM AND SEX HORMONES: OTHER GYNECOLOGICALS: OTHER GYNECOLOGICALS: Prolactine inhibitors]			Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CCCN1CC(CC2Cc3c(O)cccc3CC12)NS(=O)(=O)N(CC)CC
1450238	CHEMBL2220427	"Erythromycin Propionate (USAN); Erythromycin Estolate (BAN, FDA, JAN, USAN, USP);"	4		Lilly Research Laboratories Div Eli Lilly And Co; Barr Laboratories Inc; Life Laboratories Inc; Dista Products Co Div Eli Lilly And Co; Alpharma Us Pharmaceuticals Division; Watson Laboratories Inc; G And W Laboratories Inc; Ivax Pharmaceuticals Inc Sub Teva Pharmaceuticals Usa; Eli Lilly And Co	#NAME?	antibiotics (Streptomyces strains)	#NAME?	1962	1967			Antibacterial		Natural Product-derived	N	N	Single Stereoisomer	N	Y	N	N	N	Discontinued				CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)CC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
1449155	CHEMBL2218882	Finrozole (INN);	0			#NAME?	aromatase inhibitors (imidazole/triazole derivatives)	#NAME?							Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				OC(Cc1ccc(F)cc1)C(c2ccc(cc2)C#N)n3cncn3
1449165	CHEMBL2218892	"Exametazime (BAN, INN, JAN, USAN);"	3	Dl Hm-Pao					1990				Diagnostic Aid (regional cerebral perfusion imaging)		Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CC(NCC(C)(C)CNC(C)\C(=N\O)\C)\C(=N\O)\C
1449180	CHEMBL2218907	Zilpaterol (INN);	0			#NAME?	bronchodilators (phenethylamine derivatives)	#NAME?							Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CC(C)NC1CCN2C(=O)Nc3cccc(C1O)c23
1449191	CHEMBL2218918	Acitemate (INN);	0												Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CCOC(=O)C1=CN=C2C(CC(=O)O)CCC(C)N2C1=O
1449192	CHEMBL2218919	"Voclosporin (INN, USAN);"	3	ISA247; ISATX247		#NAME?	cyclosporine derivatives	#NAME?	2005		L04AD03	L04AD03 [ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS: IMMUNOSUPPRESSANTS: IMMUNOSUPPRESSANTS: Calcineurin inhibitors]			Oligopeptide	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C=C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
1503485	CHEMBL2304034	"Cefetecol (BAN, INN, USAN);"	0	GR-69153X		cef-	cephalosporins	cef-	1990				Antibacterial		Natural Product-derived	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				Nc1nc(cs1)\C(=N/O[C@H](C(=O)O)c2ccc(O)c(O)c2)\C(=O)N[C@H]3[C@H]4SCC=C(N4C3=O)C(=O)O
1540537	CHEMBL2364665	"Astodrimer (INN, USAN);"	1	SPL-7013; BRI-7013; 6436 (NIH COMPOUND NUMBER)		#NAME?	polymers: dendrimers	#NAME?	2013						Unknown	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1540480	CHEMBL2364608	"Doravirine (INN, USAN);"	3	MK-1439		#NAME?	"antivirals: non-nucleoside reverse transcriptase inhibitors, not benzoxazinone derivatives"	#NAME?	2013						Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CN1C(=O)NN=C1CN2C=CC(=C(Oc3cc(Cl)cc(c3)C#N)C2=O)C(F)(F)F
1540506	CHEMBL2364634	"Sisapronil (INN, USAN);"	0	PF-0241851					2012						Synthetic Small Molecule	N	N	Racemic Mixture	N	N	N	N	N	Unknown				Nc1c(c(nn1c2c(Cl)cc(cc2Cl)C(F)(F)F)C#N)C3(CC3(F)F)C(F)(F)F
1566128	CHEMBL2392545	TAK-960	1	TAK-960											Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc3ncc4N(C)C(=O)C(F)(F)CN(C5CCCC5)c4n3
453046	CHEMBL452231	"Teniposide (BAN, FDA, INN, USAN);"	4	VM-26	Hq Specialty Pharma				1978	1992	L01CB02	L01CB02 [ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS: ANTINEOPLASTIC AGENTS: PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS: Podophyllotoxin derivatives]	Antineoplastic		Natural Product-derived	N	N	Single Stereoisomer	N	N	Y	N	Y	Prescription-only				COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@H](O[C@H]5[C@H](O)[C@H]4O)c6cccs6)c7cc8OCOc8cc27
1592355	CHEMBL3039537	"Sebelipase Alfa (INN, USAN); Sebelipase alfa (FDA);"	4	SBC-102		#NAME?	enzymes	#NAME?	2012	2015	A16AB14	A16AB14 [ALIMENTARY TRACT AND METABOLISM: OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS: OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS: Enzymes]			Enzyme	N	Y	Single Stereoisomer	N	N	Y	N	N	Prescription-only				
1592339	CHEMBL3039521	"Vintafolide (INN, USAN);"	3	EC145		-fol-; vin-	incorporates folic acid; vinca alkaloids	-fol-; vin-	2012		L01CA06	L01CA06 [ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS: ANTINEOPLASTIC AGENTS: PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS: Vinca alkaloids and analogues]			Natural Product-derived	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)NNC(=O)OCCSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)CC[C@H](NC(=O)c%10ccc(NCc%11cnc%12NC(=NC(=O)c%12n%11)N)cc%10)C(=O)O)C(=O)O)C1
1592321	CHEMBL3039503	"Lomibuvir (INN, USAN);"	2	VX-222		#NAME?	antivirals: RNA polymerase (NS5B) inhibitor	#NAME?	2012						Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				C[C@@H]1CC[C@H](CC1)C(=O)N([C@@H]2CC[C@@H](O)CC2)c3cc(C#CC(C)(C)C)sc3C(=O)O
1592316	CHEMBL3039498	"Grapiprant (INN, USAN);"	0	CJ-023; AAT-007; RQ-00000007; 423; RQ-7; MR-10A7		#NAME?	"prostaglandin receptor antagonists, non prostinoid structure"	#NAME?	2013						Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CCc1nc2c(C)nc(C)cc2n1c3ccc(CCNC(=O)NS(=O)(=O)c4ccc(C)cc4)cc3
1593393	CHEMBL3040582	"Deldeprevir Sodium (USAN); Deldeprevir (INN, USAN);"	0	ACH-2684; ACH-0142684; ACH-2684.Na; ACH-0142684.Na		#NAME?	antivirals: serine protease inhibitors	#NAME?	2013						Natural Product-derived	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				COc1ccc2c(O[C@@H]3C[C@@H]4N(C3)C(=O)[C@@H](CC(=O)N5CCCC(F)(F)C5)CCCCC\C=C/[C@@H]6C[C@]6(NC4=O)C(=O)NS(=O)(=O)C7CC7)cc(nc2c1C)c8nc(cs8)C(C)C
1592333	CHEMBL3039515	"Elobixibat (INN, USAN);"	3	AZD-7806; A-3309		#NAME?	ileal bile acid transport inhibitor	#NAME?	2013						Natural Product-derived	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				CCCCC1(CCCC)CN(c2ccccc2)c3cc(SC)c(OCC(=O)N[C@@H](C(=O)NCC(=O)O)c4ccccc4)cc3S(=O)(=O)C1
101048	CHEMBL62919	Altanserin (INN); Altanserin Tartrate (USAN);	0	R-53200		#NAME?	serotonin 5-HT2 receptor antagonists	#NAME?	1984				Serotonin Antagonist		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				Fc1ccc(cc1)C(=O)C2CCN(CCN3C(=S)Nc4ccccc4C3=O)CC2
1379942	CHEMBL2107672	Diethylaminoethyl Diphenylhydroxypropionate HCl (JAN);	0												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CCN(CC)CCOC(=O)CC(O)(c1ccccc1)c2ccccc2
657299	CHEMBL1183349	"Isavuconazonium Sulfate (FDA, USAN); Isavuconazonium (USAN);"	4	BAL8557-000; BAL8557-002	Astellas Pharma Us Inc	#NAME?	quaternary ammonium derivatives	#NAME?	2013	2015				US-6812238-B1	Synthetic Small Molecule	N	N	Racemic Mixture	N	Y	Y	N	N	Prescription-only				CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]2cnn(C[C@@](O)([C@@H](C)c3nc(cs3)c4ccc(cc4)C#N)c5cc(F)ccc5F)c2
1626747	CHEMBL3137316	"Fosdagrocorat (INN, USAN);"	2	PF-04171327		-corat; fos-	glucocorticoid receptor agonists (not glucocorticoids); phosphoro-derivatives	-corat; fos-	2013						Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				Cc1ncccc1NC(=O)c2ccc3c(CC[C@@H]4C[C@@](CC[C@@]34Cc5ccccc5)(OP(=O)(O)O)C(F)(F)F)c2
1626773	CHEMBL3137339	Romyelocel-L (USAN);	0	CLT-008					2013						Cell-based	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1626778	CHEMBL3137344	Latiglutenase (USAN);	2	ALV003		#NAME?	enzymes	#NAME?	2013						Enzyme	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1626788	CHEMBL3137354	"Lulizumab Pegol (INN, USAN);"	2	BMS-931699		#NAME?	monoclonal antibodies	#NAME?	2013						Antibody	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1763584	CHEMBL3301622	"Gilteritinib fumarate (USAN); Gilteritinib (INN, USAN);"	3	ASP-2215 HEMIFUMARATE; ASP-2215		#NAME?	tyrosine kinase inhibitors	#NAME?	2014						Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				CCc1nc(C(=O)N)c(Nc2ccc(N3CCC(CC3)N4CCN(C)CC4)c(OC)c2)nc1NC5CCOCC5
1763556	CHEMBL3301594	"Fostemsavir tromethamine (USAN); Fostemsavir (INN, USAN);"	3	BMS-663068; BMS-663068-03		fos-; -vir	phosphoro-derivatives; antivirals	fos-; -vir	2014						Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				COc1cnc(c2c1c(cn2COP(=O)(O)O)C(=O)C(=O)N3CCN(CC3)C(=O)c4ccccc4)n5cnc(C)n5
1763563	CHEMBL3301601	"Verubecestat (INN, USAN);"	3			#NAME?	enzyme inhibitors	#NAME?	2014						Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CN1C(=N[C@@](C)(CS1(=O)=O)c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N
1763574	CHEMBL3301612	"Encorafenib (INN, USAN);"	3	NVP-LGX818-NXA; NVP-LGX818		#NAME?	raf kinase inhibitors	#NAME?	2014						Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				COC(=O)N[C@@H](C)CNc1nccc(n1)c2cn(nc2c3cc(Cl)cc(NS(=O)(=O)C)c3F)C(C)C
1763575	CHEMBL3301613	"Lexanopadol (INN, USAN);"	0	GRT-6006; GRT-13106G		#NAME?	analgesics (mixed opiate receptor agonists/antagonists)	#NAME?	2014						Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CN[C@@]1(CC[C@]2(CC1)OCCc3c2[nH]c4ccc(F)cc34)c5ccccc5
1763588	CHEMBL3301626	"Basimglurant (INN, USAN);"	2	RO-4917523		#NAME?	"metabotropic glutamate receptor antagonists, negative allosteric modulators"	#NAME?	2014						Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1c3ccc(F)cc3
1763537	CHEMBL3301575	Necuparanib sodium (USAN);	0	M-402		#NAME?	angiogenesis inhibitors	#NAME?	2014						Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1114	CHEMBL417	"Epirubicin (BAN, INN); Epirubicin HCl (FDA, JAN, USAN);"	4	IMI-28	Mylan Laboratories Ltd; Ebewe Pharma Ges Mbh Nfg Kg; Impax Laboratories Inc; Mylan Institutional Llc; West-Ward Pharmaceuticals International Ltd; Pfizer Inc; Fresenius Kabi Usa Llc; Hospira Inc; Mustafa Nevsat Ilac Sanayii As; Fresenius Kabi Oncology Plc	#NAME?	antineoplastic antibiotics (daunorubicin type)	#NAME?	1984	1999	L01DB03	L01DB03 [ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS: ANTINEOPLASTIC AGENTS: CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES: Anthracyclines and related substances]	Antineoplastic		Natural Product-derived	N	N	Single Stereoisomer	N	N	Y	N	Y	Prescription-only				COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO
1926768	CHEMBL3544919	"Ciraparantag (INN, USAN); Ciraparantag acetate (USAN);"	2	PER-977		#NAME?	antagonists of heparin and/or low molecular weight heparins	#NAME?	2014						Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				N[C@@H](CCCNC(=N)N)C(=O)NCCCN1CCN(CCCNC(=O)[C@@H](N)CCCNC(=N)N)CC1
1926772	CHEMBL3544923	"Labetuzumab govitecan (INN, USAN);"	0	IMMU-130		#NAME?	monoclonal antibodies	#NAME?	2014						Antibody	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926776	CHEMBL3544927	L-21649	1												Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926782	CHEMBL3544933	VS-4718	1												Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926785	CHEMBL3544936	XL-844	1												Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926789	CHEMBL3544940	G1T28-1	1												Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926795	CHEMBL3544946	PF-06291874	2												Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926798	CHEMBL3544949	CTCE-9908	2												Oligopeptide	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N
1926809	CHEMBL3544960	AT-13148	1												Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				NC[C@@](O)(c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3
1926832	CHEMBL3544983	"Tesevatinib (INN, USAN); Tesevatinib tosylate (USAN);"	2	KD-020; KD-019		#NAME?	tyrosine kinase inhibitors	#NAME?	2014						Synthetic Small Molecule	N	N	Racemic Mixture	N	N	N	N	N	Unknown				COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]4C[C@@H]5CN(C)C[C@@H]5C4
1926842	CHEMBL3544993	"Aglatimagene besadenovec (INN, USAN);"	2	AdV-tk											Unknown	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926844	CHEMBL3544995	Stapuldencel-T (USAN);	2	DCVAC/PCa											Cell-based	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926857	CHEMBL3545008	SAR-260301	1												Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926875	CHEMBL3545026	SHR-1020	3			#NAME?	tyrosine kinase inhibitors	#NAME?							Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926889	CHEMBL3545040	AZD-7009	2												Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CC(C)(C)OC(=O)NCCN1CC2CN(C[C@H](O)COc3ccc(cc3)C#N)CC(C1)O2
1926902	CHEMBL3545053	EMD-1204831	1												Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926930	CHEMBL3545081	RG-7304	1	Ro-5126766; CKI-27											Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926946	CHEMBL3545097	MLN-0128	2												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CC(C)n1nc(c2ccc3oc(N)nc3c2)c4c(N)ncnc14
1926955	CHEMBL3545106	TM-30339	2												Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926962	CHEMBL3545113	Px-102	1	Px-104											Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1926964	CHEMBL3545115	ABL-001	1	NVP-ABL001											Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1927003	CHEMBL3545154	Poziotinib (INN);	2	NOV-120101		#NAME?	tyrosine kinase inhibitors	#NAME?							Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC4CCN(CC4)C(=O)C=C
1927006	CHEMBL3545157	Tideglusib (INN);	2	NP-12											Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				O=C1SN(C(=O)N1Cc2ccccc2)c3cccc4ccccc34
1927014	CHEMBL3545165	Afacifenacin (INN);	2	NS-986		#NAME?	muscarinic receptor antagonists	#NAME?							Synthetic Small Molecule	N	N	Racemic Mixture	N	N	N	N	N	Unknown				FC(F)(F)Oc1cccc(CN2CCC(CC2)N3C(c4ccccc4)c5ccccc5NC3=O)c1
1927022	CHEMBL3545173	IRX-4310	1												Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1927029	CHEMBL3545180	HMPL-309	1			#NAME?	tyrosine kinase inhibitors	#NAME?							Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1927033	CHEMBL3545184	"Etelcalcetide (INN, USAN); Velcalcetide HCl (USAN); Velcalcetide (FDA, USAN);"	4	KAI-4169		#NAME?	peptides	#NAME?	2012	2017	H05BX04	"H05BX04 [SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS: CALCIUM HOMEOSTASIS: ANTI-PARATHYROID AGENTS: Other anti-parathyroid agents]"			Oligopeptide	N	N	Single Stereoisomer	N	N	N	N	N	Prescription-only				C[C@@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C(=O)O)NC(=O)C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N
1927039	CHEMBL3545190	"Isunakinra (INN, USAN);"	0	EBI-005		#NAME?	interleukin-1 (IL-1) receptor antagonists	#NAME?	2014						Unknown	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1927051	CHEMBL3545202	VX-970	2												Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1927056	CHEMBL3545207	NW-3509	2												Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				
