MOLECULE_CHEMBL_ID	MOLECULE_NAME	MOLECULE_TYPE	FIRST_APPROVAL	MESH_ID	MESH_HEADING	EFO_ID	EFO_NAME	MAX_PHASE_FOR_IND	USAN_YEAR	REFS
CHEMBL420	Guanabenz	Small molecule	1982	D001859	BONE NEOPLASMS	EFO:0003820	BONE NEOPLASM	1	1971	ClinicalTrials$$NCT02443103$$https://clinicaltrials.gov/search?id=%22NCT02443103%22
CHEMBL1079	Tizanidine	Small molecule	1996	D009128	MUSCLE SPASTICITY	HP:0001257	SPASTICITY	4	1993	DailyMed$$setid=4659df31-8b89-4eff-9d86-7b7e38de416b$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4659df31-8b89-4eff-9d86-7b7e38de416b
CHEMBL1201776	Tapentadol	Small molecule	2008	D059350	CHRONIC PAIN	EFO:0003843	PAIN	4	2005	DailyMed$$setid=a9a13367-b5f0-4255-ae6a-8f558d90cd07$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a9a13367-b5f0-4255-ae6a-8f558d90cd07####DailyMed$$setid=8aac7e48-f10c-4623-8fb5-1d74d5e22520$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8aac7e48-f10c-4623-8fb5-1d74d5e22520
CHEMBL836	Tamsulosin	Small molecule	1997	D011183	POSTOPERATIVE COMPLICATIONS	EFO:0005323	POST-OPERATIVE SIGN OR SYMPTOM	3	1993	ClinicalTrials$$NCT01568918$$https://clinicaltrials.gov/search?id=%22NCT01568918%22
CHEMBL483158	Alisertib	Small molecule		D009369	NEOPLASMS	EFO:0000311	CANCER	2	2011	ClinicalTrials$$NCT00500903,NCT00651664$$https://clinicaltrials.gov/search?id=%22NCT00500903%22OR%22NCT00651664%22
CHEMBL1771	Clopidogrel	Small molecule	1997	D014652	VASCULAR DISEASES	EFO:0004264	VASCULAR DISEASE	3	1997	ClinicalTrials$$NCT00775762$$https://clinicaltrials.gov/search?id=%22NCT00775762%22
CHEMBL238804	Selexipag	Small molecule	2015	D065627	FAMILIAL PRIMARY PULMONARY HYPERTENSION	Orphanet:275766	IDIOPATHIC PULMONARY ARTERIAL HYPERTENSION	4	2011	DailyMed$$setid=a7a23b87-f892-4e2c-8e2e-ebf841220f90$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a7a23b87-f892-4e2c-8e2e-ebf841220f90
CHEMBL191083	Methylene Blue	Small molecule	2016	D008107	LIVER DISEASES	EFO:0001421	LIVER DISEASE	3		ClinicalTrials$$NCT01847612$$https://clinicaltrials.gov/search?id=%22NCT01847612%22
CHEMBL484785	Crisaborole	Small molecule	2016	D003876	DERMATITIS, ATOPIC	EFO:0000274	ATOPIC ECZEMA	4	2015	FDA$$label/2016/207695s000lbl.pdf$$http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207695s000lbl.pdf
CHEMBL32	Moxifloxacin	Small molecule	1999	D002386	CATARACT	EFO:0001059	CATARACT	1	1998	ClinicalTrials$$NCT00824070$$https://clinicaltrials.gov/search?id=%22NCT00824070%22
CHEMBL1201191	Levocetirizine	Small molecule	2007	D012877	SKIN MANIFESTATIONS			4	2007	
CHEMBL532	Erythromycin	Small molecule	1964	D018589	GASTROPARESIS	EFO:1000948	GASTROPARESIS	2		ClinicalTrials$$NCT01117376,NCT01323582$$https://clinicaltrials.gov/search?id=%22NCT01117376%22OR%22NCT01323582%22
CHEMBL1200374	Exemestane	Small molecule	1999	D002289	CARCINOMA, NON-SMALL-CELL LUNG	EFO:0003060	NON-SMALL CELL LUNG CARCINOMA	2	1999	ClinicalTrials$$NCT02666105$$https://clinicaltrials.gov/search?id=%22NCT02666105%22
CHEMBL1173655	Afatinib	Small molecule	2013	D001932	BRAIN NEOPLASMS	EFO:0003833	BRAIN NEOPLASM	1	2010	ClinicalTrials$$NCT02423525$$https://clinicaltrials.gov/search?id=%22NCT02423525%22
CHEMBL1173655	Afatinib	Small molecule	2013	D002294	CARCINOMA, SQUAMOUS CELL	EFO:0000707	SQUAMOUS CELL CARCINOMA	3	2010	ClinicalTrials$$NCT01538381,NCT01415674,NCT02353936$$https://clinicaltrials.gov/search?id=%22NCT01538381%22OR%22NCT01415674%22OR%22NCT02353936%22
CHEMBL1173655	Afatinib	Small molecule	2013	D006258	HEAD AND NECK NEOPLASMS	EFO:0004284	UPPER AERODIGESTIVE TRACT NEOPLASM	3	2010	ClinicalTrials$$NCT01345669,NCT01856478,NCT02131155$$https://clinicaltrials.gov/search?id=%22NCT01345669%22OR%22NCT01856478%22OR%22NCT02131155%22
CHEMBL1276308	Mifepristone	Small molecule	2000	D016889	ENDOMETRIAL NEOPLASMS	EFO:0004230	ENDOMETRIAL NEOPLASM	2	1998	ClinicalTrials$$NCT00505739$$https://clinicaltrials.gov/search?id=%22NCT00505739%22
CHEMBL1276308	Mifepristone	Small molecule	2000	D004715	ENDOMETRIOSIS	EFO:0001065	ENDOMETRIOSIS	2	1998	ClinicalTrials$$NCT02271958$$https://clinicaltrials.gov/search?id=%22NCT02271958%22
CHEMBL6622	Isosorbide Dinitrate	Small molecule	1986	D017719	DIABETIC FOOT	EFO:1001459	DIABETIC FOOT	3	1966	ClinicalTrials$$NCT02789033$$https://clinicaltrials.gov/search?id=%22NCT02789033%22
CHEMBL414357	Exenatide	Protein	2005	D003920	DIABETES MELLITUS	EFO:0000400	DIABETES MELLITUS	3	2003	ClinicalTrials$$NCT01652729,NCT01156779,NCT02229383,NCT00701935$$https://clinicaltrials.gov/search?id=%22NCT01652729%22OR%22NCT01156779%22OR%22NCT02229383%22OR%22NCT00701935%22
CHEMBL414357	Exenatide	Protein	2005	D009767	OBESITY, MORBID	EFO:0001074	MORBID OBESITY	2	2003	ClinicalTrials$$NCT02496611,NCT00886626,NCT00872378$$https://clinicaltrials.gov/search?id=%22NCT02496611%22OR%22NCT00886626%22OR%22NCT00872378%22
CHEMBL108545	Methyl Salicylate	Small molecule	2008	D052256	TENDINOPATHY	EFO:1001434	TENDINOPATHY	4		DailyMed$$setid=2db23534-31bb-4897-b105-95039166f5a7$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2db23534-31bb-4897-b105-95039166f5a7
CHEMBL182066	Radiprodil	Small molecule		D009437	NEURALGIA	EFO:0005762	NEUROPATHIC PAIN	2		ClinicalTrials$$NCT00838799$$https://clinicaltrials.gov/search?id=%22NCT00838799%22
CHEMBL52440	Dextromethorphan	Small molecule	1982	D010523	PERIPHERAL NERVOUS SYSTEM DISEASES	EFO:0003100	PERIPHERAL NEUROPATHY	2	1987	ClinicalTrials$$NCT02271893$$https://clinicaltrials.gov/search?id=%22NCT02271893%22
CHEMBL1023	Bexarotene	Small molecule	1999	D016410	LYMPHOMA, T-CELL, CUTANEOUS	EFO:0002913	CUTANEOUS T-CELL LYMPHOMA	4	1998	DailyMed$$setid=1d056725-0576-4338-8089-6336e768ccdc$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1d056725-0576-4338-8089-6336e768ccdc
CHEMBL4	Ofloxacin	Small molecule	1990	D034381	HEARING LOSS	EFO:0004238	HEARING LOSS	1	1984	ClinicalTrials$$NCT00584155$$https://clinicaltrials.gov/search?id=%22NCT00584155%22
CHEMBL846	Calcitriol	Small molecule	1978	D002289	CARCINOMA, NON-SMALL-CELL LUNG	EFO:0003060	NON-SMALL CELL LUNG CARCINOMA	1	1978	ClinicalTrials$$NCT00794547$$https://clinicaltrials.gov/search?id=%22NCT00794547%22
CHEMBL24	Atenolol	Small molecule	1981	D009203	MYOCARDIAL INFARCTION	EFO:0000612	MYOCARDIAL INFARCTION	4	1976	DailyMed$$setid=793b6b1d-54fd-4856-ab0b-899bb046a239$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=793b6b1d-54fd-4856-ab0b-899bb046a239####DailyMed$$setid=b90fcfe1-15f5-4dec-8294-6db4aee5a4d7$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b90fcfe1-15f5-4dec-8294-6db4aee5a4d7####DailyMed$$setid=db801706-1362-44c7-92ab-f584f96c7e1c$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=db801706-1362-44c7-92ab-f584f96c7e1c####DailyMed$$setid=ff24761a-002a-b445-fd5b-446913d6231e$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ff24761a-002a-b445-fd5b-446913d6231e####DailyMed$$setid=2c34488c-e22b-46c6-80dd-b24c2bae8d7b$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2c34488c-e22b-46c6-80dd-b24c2bae8d7b####DailyMed$$setid=5a0f3359-ea19-4f12-a7f7-48b7f7185571$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5a0f3359-ea19-4f12-a7f7-48b7f7185571####DailyMed$$setid=afa4e524-0d4d-4223-91f7-d22ed7c507ff$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=afa4e524-0d4d-4223-91f7-d22ed7c507ff####DailyMed$$setid=b68595c6-d772-4b25-a42c-5c911bf67d36$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b68595c6-d772-4b25-a42c-5c911bf67d36####DailyMed$$setid=f23be9b8-5dd0-4025-99b1-6dcf8e14b185$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f23be9b8-5dd0-4025-99b1-6dcf8e14b185####DailyMed$$setid=0bcd32df-eaf7-468d-abe7-d2615e83f67a$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0bcd32df-eaf7-468d-abe7-d2615e83f67a####DailyMed$$setid=87ecfffe-4b46-4e06-84eb-d2eaed45062e$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=87ecfffe-4b46-4e06-84eb-d2eaed45062e####DailyMed$$setid=bcad40fe-36ea-4d10-af2d-de7c54c63349$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bcad40fe-36ea-4d10-af2d-de7c54c63349####DailyMed$$setid=c289e59d-0ca8-4db6-9016-b03974611e43$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c289e59d-0ca8-4db6-9016-b03974611e43####DailyMed$$setid=dc429f91-5de5-4a4a-9943-422ec2331694$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dc429f91-5de5-4a4a-9943-422ec2331694####DailyMed$$setid=fcfc9676-4edc-460e-6199-8161b824908f$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fcfc9676-4edc-460e-6199-8161b824908f####DailyMed$$setid=1b8a4689-3916-4f4b-b54a-bbb4e322d79b$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b8a4689-3916-4f4b-b54a-bbb4e322d79b####DailyMed$$setid=500ca21e-571b-4fa9-8b62-4914b226bf3e$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=500ca21e-571b-4fa9-8b62-4914b226bf3e####DailyMed$$setid=994244cf-6198-41f0-a9b0-75ee9bbd629e$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=994244cf-6198-41f0-a9b0-75ee9bbd629e####DailyMed$$setid=2339e482-333c-4dcf-881e-8b65181810ef$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2339e482-333c-4dcf-881e-8b65181810ef####DailyMed$$setid=86bac633-4f6f-4ecf-b3b4-317591666129$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=86bac633-4f6f-4ecf-b3b4-317591666129####DailyMed$$setid=aae36822-9c1b-4600-81d6-da022d56c03e$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aae36822-9c1b-4600-81d6-da022d56c03e####DailyMed$$setid=f4414ed2-068f-47d3-bd6d-6a2e501304a7$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f4414ed2-068f-47d3-bd6d-6a2e501304a7####DailyMed$$setid=1eb4f6dd-0f94-0130-5aca-ed0a0defb503$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1eb4f6dd-0f94-0130-5aca-ed0a0defb503####DailyMed$$setid=2492d5f6-00b0-42c9-a793-2be83ea81ad1$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2492d5f6-00b0-42c9-a793-2be83ea81ad1####DailyMed$$setid=75e4f9de-ab9c-4b15-bdc0-05e4cda1737c$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=75e4f9de-ab9c-4b15-bdc0-05e4cda1737c####DailyMed$$setid=8c137b74-6a28-4760-b8d5-f453efa95a9e$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c137b74-6a28-4760-b8d5-f453efa95a9e
CHEMBL1201649	Estrogens, Conjugated	Small molecule	1942	D010300	PARKINSON DISEASE	EFO:0002508	PARKINSON'S DISEASE	2		ClinicalTrials$$NCT00234676$$https://clinicaltrials.gov/search?id=%22NCT00234676%22
CHEMBL1628502	Gabapentin Enacarbil	Small molecule	2011	D000437	ALCOHOLISM	EFO:0003829	ALCOHOL DEPENDENCE	2	2008	ClinicalTrials$$NCT02252536$$https://clinicaltrials.gov/search?id=%22NCT02252536%22
CHEMBL472	Glyburide	Small molecule	1984	D003920	DIABETES MELLITUS	EFO:0000400	DIABETES MELLITUS	3	1969	ClinicalTrials$$NCT00610038,NCT00521820,NCT00759720,NCT00521742,NCT00286468,NCT01145534$$https://clinicaltrials.gov/search?id=%22NCT00610038%22OR%22NCT00521820%22OR%22NCT00759720%22OR%22NCT00521742%22OR%22NCT00286468%22OR%22NCT01145534%22
CHEMBL779	Tadalafil	Small molecule	2003	D020388	MUSCULAR DYSTROPHY, DUCHENNE	Orphanet:98896	DUCHENNE MUSCULAR DYSTROPHY	3	2001	ClinicalTrials$$NCT01865084$$https://clinicaltrials.gov/search?id=%22NCT01865084%22
CHEMBL465	Dronabinol	Small molecule	1985	D000856	ANOREXIA NERVOSA	EFO:0004215	ANOREXIA NERVOSA	3	1984	ClinicalTrials$$NCT00760695$$https://clinicaltrials.gov/search?id=%22NCT00760695%22
CHEMBL465	Dronabinol	Small molecule	1985	D019966	SUBSTANCE-RELATED DISORDERS	EFO:0003890	DRUG DEPENDENCE	1	1984	ClinicalTrials$$NCT02094599$$https://clinicaltrials.gov/search?id=%22NCT02094599%22
CHEMBL1560	Captopril	Small molecule	1981	D009203	MYOCARDIAL INFARCTION	EFO:0000612	MYOCARDIAL INFARCTION	4	1978	DailyMed$$setid=8c6678fe-0da2-4f20-bacf-321e37e5799d$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c6678fe-0da2-4f20-bacf-321e37e5799d####DailyMed$$setid=93135fad-538c-4592-b367-af9f15128228$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=93135fad-538c-4592-b367-af9f15128228####DailyMed$$setid=c12b78ea-4fda-4131-961f-55a4ad96f951$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c12b78ea-4fda-4131-961f-55a4ad96f951####DailyMed$$setid=af396e2c-198a-4082-a0a1-d4e673d32fec$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=af396e2c-198a-4082-a0a1-d4e673d32fec####DailyMed$$setid=01cca91e-0374-4b89-a25a-be05e8b64346$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=01cca91e-0374-4b89-a25a-be05e8b64346####DailyMed$$setid=9f7dae34-0112-4c11-b032-4f951e139705$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9f7dae34-0112-4c11-b032-4f951e139705####DailyMed$$setid=137ac94a-2461-4b33-9221-5ca80ed7a417$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=137ac94a-2461-4b33-9221-5ca80ed7a417####DailyMed$$setid=4a3e016f-8c88-4041-9a56-0090b0cd170a$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4a3e016f-8c88-4041-9a56-0090b0cd170a####DailyMed$$setid=6aeec5ee-94f1-4db3-92bf-7286900bea04$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6aeec5ee-94f1-4db3-92bf-7286900bea04####DailyMed$$setid=83416d70-de13-46e2-95b6-db64797f58df$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=83416d70-de13-46e2-95b6-db64797f58df####DailyMed$$setid=851ff660-e6a4-48f8-a6d0-4c10dbb01836$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=851ff660-e6a4-48f8-a6d0-4c10dbb01836####DailyMed$$setid=c3c44e35-3d29-4b21-a4db-b101b4b3dca7$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c3c44e35-3d29-4b21-a4db-b101b4b3dca7
CHEMBL278172	Benzocaine	Small molecule		D010146	PAIN	EFO:0003843	PAIN	1		ClinicalTrials$$NCT01274247$$https://clinicaltrials.gov/search?id=%22NCT01274247%22
CHEMBL12198	Alanine	Small molecule		D005910	GLIOMA	EFO:0000326	CENTRAL NERVOUS SYSTEM CANCER	2	1979	ClinicalTrials$$NCT02104310$$https://clinicaltrials.gov/search?id=%22NCT02104310%22
CHEMBL606	Misoprostol	Small molecule	1988	D003586	CYTOMEGALOVIRUS INFECTIONS	EFO:0001062	CYTOMEGALOVIRUS INFECTION	2	1981	ClinicalTrials$$NCT00881517$$https://clinicaltrials.gov/search?id=%22NCT00881517%22
CHEMBL1148	Torsemide	Small molecule	1993	D011225	PRE-ECLAMPSIA	EFO:0000668	PREECLAMPSIA	2	1989	ClinicalTrials$$NCT02813551$$https://clinicaltrials.gov/search?id=%22NCT02813551%22
CHEMBL189171	Acemetacin	Small molecule		D012216	RHEUMATIC DISEASES	EFO:0005755	RHEUMATIC DISEASE	4		ATC$$M01AB11$$http://www.whocc.no/atc_ddd_index/?code=M01AB11
CHEMBL1502	Pantoprazole	Small molecule	2000	D010437	PEPTIC ULCER	HP:0004398	PEPTIC ULCER	4	1991	ATC$$A02BC02$$http://www.whocc.no/atc_ddd_index/?code=A02BC02####ClinicalTrials$$NCT02084420,NCT00839488,NCT01182597,NCT00881413$$https://clinicaltrials.gov/search?id=%22NCT02084420%22OR%22NCT00839488%22OR%22NCT01182597%22OR%22NCT00881413%22
CHEMBL1006	Amifostine	Small molecule	1995	D014277	TRIGEMINAL NEURALGIA	EFO:1001219	TRIGEMINAL NEURALGIA	3	1991	ClinicalTrials$$NCT01364259$$https://clinicaltrials.gov/search?id=%22NCT01364259%22
CHEMBL132530	Formestane	Small molecule		D009369	NEOPLASMS	EFO:0000616	NEOPLASM	4		ATC$$L02BG02$$http://www.whocc.no/atc_ddd_index/?code=L02BG02
CHEMBL1159650	Clobetasol Propionate	Small molecule	1985	D012595	SCLERODERMA, SYSTEMIC	EFO:0000717	SYSTEMIC SCLERODERMA	1	1983	ClinicalTrials$$NCT02680717$$https://clinicaltrials.gov/search?id=%22NCT02680717%22
CHEMBL229383	Nystatin	Small molecule	1964	D015658	HIV INFECTIONS	EFO:0000180	HIV-1 INFECTION	3		ClinicalTrials$$NCT01427738$$https://clinicaltrials.gov/search?id=%22NCT01427738%22
CHEMBL294199	Capsaicin	Small molecule	2009	D010300	PARKINSON DISEASE	EFO:0002508	PARKINSON'S DISEASE	1		ClinicalTrials$$NCT02390089$$https://clinicaltrials.gov/search?id=%22NCT02390089%22
CHEMBL119709	Ib-Meca	Small molecule		D007638	KERATOCONJUNCTIVITIS SICCA	EFO:1001001	KERATOCONJUNCTIVITIS SICCA	3		ClinicalTrials$$NCT01235234,NCT00349466$$https://clinicaltrials.gov/search?id=%22NCT01235234%22OR%22NCT00349466%22
CHEMBL276711	Semaxanib	Small molecule		D008545	MELANOMA	EFO:0000756	MELANOMA	2	2000	ClinicalTrials$$NCT00006003$$https://clinicaltrials.gov/search?id=%22NCT00006003%22
CHEMBL926	Dobutamine	Small molecule	1978	D012772	SHOCK, SEPTIC	EFO:0006834	SEPTIC SHOCK	2	1972	ClinicalTrials$$NCT00800306$$https://clinicaltrials.gov/search?id=%22NCT00800306%22
CHEMBL428690	Alvocidib	Small molecule		D011471	PROSTATIC NEOPLASMS	EFO:0001663	PROSTATE CARCINOMA	2	2010	ClinicalTrials$$NCT00003256$$https://clinicaltrials.gov/search?id=%22NCT00003256%22
CHEMBL428690	Alvocidib	Small molecule		D009369	NEOPLASMS	EFO:0000616	NEOPLASM	1	2010	ClinicalTrials$$NCT00112684$$https://clinicaltrials.gov/search?id=%22NCT00112684%22
CHEMBL325424	Aleplasinin	Small molecule		D000544	ALZHEIMER DISEASE	EFO:0000249	ALZHEIMERS DISEASE	1	2008	ClinicalTrials$$NCT00684710,NCT00739037$$https://clinicaltrials.gov/search?id=%22NCT00684710%22OR%22NCT00739037%22
CHEMBL1098	Bupivacaine	Small molecule	1972	D015207	OSTEOARTHRITIS, HIP	EFO:1000786	OSTEOARTHRITIS, HIP	2	1967	ClinicalTrials$$NCT01040273$$https://clinicaltrials.gov/search?id=%22NCT01040273%22
CHEMBL1098	Bupivacaine	Small molecule	1972	D050723	FRACTURES, BONE	EFO:0003931	BONE FRACTURE	3	1967	ClinicalTrials$$NCT02679560,NCT01308047,NCT02658760,NCT02214810$$https://clinicaltrials.gov/search?id=%22NCT02679560%22OR%22NCT01308047%22OR%22NCT02658760%22OR%22NCT02214810%22
CHEMBL60889	Mosapride	Small molecule		D003248	CONSTIPATION	HP:0002019	CONSTIPATION	3		ClinicalTrials$$NCT01781897,NCT01411501$$https://clinicaltrials.gov/search?id=%22NCT01781897%22OR%22NCT01411501%22
CHEMBL449062	Limonene	Small molecule		D001943	BREAST NEOPLASMS	EFO:0000305	BREAST CARCINOMA	1		ClinicalTrials$$NCT01046929$$https://clinicaltrials.gov/search?id=%22NCT01046929%22
CHEMBL66092	Laquinimod	Small molecule		D008180	LUPUS ERYTHEMATOSUS, SYSTEMIC	EFO:0002690	SYSTEMIC LUPUS ERYTHEMATOSUS	2	2007	ClinicalTrials$$NCT01085084$$https://clinicaltrials.gov/search?id=%22NCT01085084%22
CHEMBL547	Isotretinoin	Small molecule	1982	D055623	KERATOSIS, ACTINIC	EFO:0002496	ACTINIC KERATOSIS	2	1979	ClinicalTrials$$NCT02278861$$https://clinicaltrials.gov/search?id=%22NCT02278861%22
CHEMBL118	Celecoxib	Small molecule	1998	D001171	ARTHRITIS, JUVENILE	EFO:0002609	CHRONIC CHILDHOOD ARTHRITIS	4	1998	ClinicalTrials$$NCT00652925,NCT00807846$$https://clinicaltrials.gov/search?id=%22NCT00652925%22OR%22NCT00807846%22####DailyMed$$setid=73eb9256-dcda-4eb1-8a6e-700522146f2e$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=73eb9256-dcda-4eb1-8a6e-700522146f2e####DailyMed$$setid=789f45d7-da41-4c6d-9749-1260774837dc$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=789f45d7-da41-4c6d-9749-1260774837dc####DailyMed$$setid=a201d754-98dc-42eb-894c-10f3e64f0ad1$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a201d754-98dc-42eb-894c-10f3e64f0ad1####DailyMed$$setid=b3af6846-7a26-418f-bf9e-0b7611ae3a2a$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3af6846-7a26-418f-bf9e-0b7611ae3a2a####DailyMed$$setid=ef97d9da-29cf-4ad3-96fc-06c835aa151d$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ef97d9da-29cf-4ad3-96fc-06c835aa151d####DailyMed$$setid=fe09528e-a072-4bc8-84eb-e79ed06cd553$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fe09528e-a072-4bc8-84eb-e79ed06cd553####DailyMed$$setid=16739138-117a-4569-9f65-d62546af4560$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=16739138-117a-4569-9f65-d62546af4560####DailyMed$$setid=25161c1b-ee50-4e13-b22a-85306366b11f$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=25161c1b-ee50-4e13-b22a-85306366b11f####DailyMed$$setid=8aaf6b5f-efc6-4040-81d9-f781d135bbc0$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8aaf6b5f-efc6-4040-81d9-f781d135bbc0####DailyMed$$setid=a9f7f9ec-a163-03b0-fbca-38d71df49737$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a9f7f9ec-a163-03b0-fbca-38d71df49737####DailyMed$$setid=05224473-27dc-4f6d-a52a-c40a7af2f2f4$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=05224473-27dc-4f6d-a52a-c40a7af2f2f4####DailyMed$$setid=0e3ae600-374f-4ddb-9454-dae0d8076987$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0e3ae600-374f-4ddb-9454-dae0d8076987####DailyMed$$setid=29712b18-c82e-4397-800f-e2920f406f29$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=29712b18-c82e-4397-800f-e2920f406f29####DailyMed$$setid=2d299301-2a7c-41b3-b224-607c60bd84f7$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2d299301-2a7c-41b3-b224-607c60bd84f7####DailyMed$$setid=fe16ecb3-621c-4dbb-92e6-9e636b75ab84$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fe16ecb3-621c-4dbb-92e6-9e636b75ab84####DailyMed$$setid=41b4dd3f-844c-4f98-8a1c-6df13436b712$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=41b4dd3f-844c-4f98-8a1c-6df13436b712####DailyMed$$setid=814511c9-89ef-42d7-912e-c00147833b7e$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=814511c9-89ef-42d7-912e-c00147833b7e####DailyMed$$setid=bff7e0aa-0c01-4f6e-89ed-da27cc36706e$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bff7e0aa-0c01-4f6e-89ed-da27cc36706e####DailyMed$$setid=05cf80f2-12a0-46b0-bcb7-1c982ed7bd3e$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=05cf80f2-12a0-46b0-bcb7-1c982ed7bd3e####DailyMed$$setid=0a86028e-9b4f-4d28-8b2f-412fb54b1f9c$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0a86028e-9b4f-4d28-8b2f-412fb54b1f9c####DailyMed$$setid=0dcc7017-31c2-4979-ad33-2dc7f7a53d43$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0dcc7017-31c2-4979-ad33-2dc7f7a53d43####DailyMed$$setid=0efd937f-c5c9-4f83-a93d-55d6e64d1fbd$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0efd937f-c5c9-4f83-a93d-55d6e64d1fbd####DailyMed$$setid=54f2c60d-8cf0-46ab-ae95-06cb8eca9af4$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=54f2c60d-8cf0-46ab-ae95-06cb8eca9af4####DailyMed$$setid=90f074fa-f205-4039-822e-d09049812237$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90f074fa-f205-4039-822e-d09049812237####DailyMed$$setid=988113af-03cd-432e-8005-6a31005d97d2$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=988113af-03cd-432e-8005-6a31005d97d2
